Dataset,Run,Checkpoint,Training_Type,Method,CMC_Type,Input_Type,Misclassification_Count,S1_Train_loss,S1_Train_acc,S1_Val_loss,S1_Val_acc,S1_Test_loss,S1_Test_acc,S2_Train_loss,S2_Train_acc,S2_Val_loss,S2_Val_acc,S2_Test_loss,S2_Test_acc,S3_Train_loss,S3_Train_acc,S3_Val_loss,S3_Val_acc,S3_Test_loss,S3_Test_acc,Solve_Time
FashionMNIST,1,./checkpoints_SAP/FashionMNIST_CO/Run1_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.13940044472614924,94.925,0.2064355838696162,92.80833333333334,0.2170923121392727,92.19,0.16426148118575415,94.01875,0.2344579387108485,91.69166666666666,0.24800204169750215,90.9,0.09760943753520648,96.69791666666667,0.20379619459311168,92.81666666666666,0.21386065254211425,92.62,3654.8897182941437
FashionMNIST,3,./checkpoints_SAP/FashionMNIST_CO/Run3_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.10957817066709201,96.07083333333334,0.19452420842647553,93.19166666666666,0.20854895505905152,92.53,0.16105438200632732,93.78333333333333,0.2488832085529963,90.95833333333333,0.26539920916557314,90.04,0.1041256870230039,96.23958333333333,0.19924256352583566,93.2,0.21782043845653534,92.42,3666.169153213501
FashionMNIST,5,./checkpoints_SAP/FashionMNIST_CO/Run5_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.08266778989136218,97.24375,0.19015458500385285,93.5,0.210982503759861,93.13,1.2027491661707561,86.33541666666666,1.2266911497116089,83.875,1.2251822788238524,83.3,0.08771571838359038,96.8875,0.19642156718174617,93.43333333333334,0.22777007071375846,92.34,3649.7261826992035
CIFAR10,2,./checkpoints_SAP/CIFAR10_CO/Run2_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.35607906975746156,87.95,0.4630368873596191,84.02,0.46981328711509707,83.83,0.47920990047454837,85.03,0.5756858516693115,82.12,0.5775548300743103,81.95,0.33462209939956666,88.54,0.45935774307250976,84.49,0.4544712460041046,84.77,3672.146300315857
CIFAR10,3,./checkpoints_SAP/CIFAR10_CO/Run3_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.36280977993011476,87.7625,0.46236627016067505,84.51,0.46332961893081664,84.51,0.41006739377975465,86.66,0.4985159168243408,84.07,0.5087591597914696,83.18,0.3978555320739746,86.7775,0.48920448722839355,83.7,0.5149334868431091,83.23,3673.2696800231934
CIFAR10,4,./checkpoints_SAP/CIFAR10_CO/Run4_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.3523529863834381,88.09,0.43512239799499514,85.11,0.46335268430709836,84.36,0.398175150680542,86.4925,0.47770893182754515,83.46,0.5060890283584595,82.87,0.3482288559436798,87.965,0.4418449357032776,85.19,0.4636563220024109,84.41,3652.5638751983643
SVHN,1,./checkpoints_SAP/SVHN_CO/Run1_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.13024957741782095,96.44398942069789,0.2273811274358465,93.55675380520101,0.23262032904944394,93.45421020282728,0.13343650108615995,96.31601399198021,0.23030540461113377,93.5226264418811,0.23654190257200816,93.30439459127228,0.10315632953351192,97.03779540994796,0.22558125218375374,93.69326325848066,0.19116645436859891,94.62968653964352,3625.998704433441
SVHN,2,./checkpoints_SAP/SVHN_CO/Run2_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.13297302824484084,96.20510195375822,0.23275882821080301,93.37246604327349,0.2067353444353671,94.0419483712354,0.14740700959452446,95.70002559508575,0.24640237832263048,93.09262166405024,0.2256379591572409,93.49262446220037,0.08409636216927038,97.63501407729716,0.2203588955748668,94.10961709098355,0.19800513271143924,94.55669944683467,3626.029021024704
SVHN,3,./checkpoints_SAP/SVHN_CO/Run3_checkpoint_CMC_Any_10.pth,SAP,CMC,Any,t,10,0.11700343551356865,96.71529732957939,0.2183964673022135,93.9799331103679,0.2065286355593414,94.2839582052858,0.13952871576967363,96.10272161078406,0.24178957614192587,93.32468773462563,0.22716586229511032,93.76536570374923,0.11475681429221131,96.681170548588,0.23617191076417007,93.43389529724934,0.19345597516156884,94.51444376152428,3625.8375372886658
CIFAR10,1,./checkpoints_SAP/CIFAR10_CO/Run1_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.37232313208580015,87.6325,0.4790773082733154,84.18,0.4925426323890686,83.72,0.3751598979473114,87.3275,0.47984739818572997,83.75,0.5014509119033813,83.67,0.30942861280441286,89.6125,0.4107946432113647,86.13,0.41673136157989504,85.77,3639.5687925815582
CIFAR10,2,./checkpoints_SAP/CIFAR10_CO/Run2_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.34972254633903505,87.865,0.4731150080680847,84.06,0.4648281198740005,84.29,0.36783913998603823,87.4575,0.4782285639762878,83.64,0.47826412267684937,83.51,0.3476322441339493,88.155,0.48826554737091066,84.02,0.4738983714580536,84.31,3641.4667863845825
CIFAR10,3,./checkpoints_SAP/CIFAR10_CO/Run3_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.36489182977676393,87.645,0.4590743215560913,84.57,0.4762600658416748,83.81,0.37755467023849487,87.5075,0.4700754301071167,84.22,0.47480618352890014,84.22,0.32120717401504517,89.255,0.4276641010284424,85.7,0.4295556180000305,85.41,3647.3332607746124
MNIST,1,./checkpoints_SAP/MNIST_CO/Run1_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.026275300222759444,99.19583333333334,0.05054816829164823,98.59166666666667,0.04600407714471221,98.48,0.02627490482789775,99.19375,0.05054807344575723,98.59166666666667,0.04600303538776934,98.48,0.026061883468801776,99.24375,0.05299615679184596,98.425,0.048959102255478504,98.39,1218.8146269321442
MNIST,2,./checkpoints_SAP/MNIST_CO/Run2_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.0225838467143476,99.41041666666666,0.07680531905591488,98.10833333333333,0.06865999832339585,98.22,0.0227148741359512,99.39583333333333,0.07707502879450719,98.08333333333333,0.06853770721331238,98.26,0.025119452542314926,99.28125,0.08133204924066861,97.975,0.0685474459014833,98.11,158.99170541763306
MNIST,3,./checkpoints_SAP/MNIST_CO/Run3_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.02018062214863797,99.37083333333334,0.05547246144029001,98.48333333333333,0.04975498824781971,98.65,0.02030809248673419,99.36041666666667,0.05564432634661595,98.48333333333333,0.049892487662984056,98.65,0.021296380025645097,99.34791666666666,0.05991638004158934,98.35,0.05203301282320172,98.41,1018.2334792613983
KMNIST,1,./checkpoints_SAP/KMNIST_CO/Run1_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.0007436922162620855,99.98125,0.031481720120413226,99.35,0.12632292856306304,97.43,0.0010243054444763402,99.96875,0.03212812567393606,99.30833333333334,0.13216124182512284,97.31,3.2615129220327316e-06,100.0,0.024341915961316164,99.51666666666667,0.10542995609303471,98.01,3651.624890089035
KMNIST,2,./checkpoints_SAP/KMNIST_CO/Run2_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.002796802083820997,99.91458333333334,0.028386310510259742,99.33333333333333,0.1054716769810766,97.71,0.0028686433341305623,99.91041666666666,0.02848049104019689,99.325,0.10557919499836863,97.7,4.0289309051028496e-06,100.0,0.02014573067109571,99.56666666666666,0.08963770999268746,98.24,3639.625206232071
KMNIST,3,./checkpoints_SAP/KMNIST_CO/Run3_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,5.287585558107821e-06,100.0,0.021745441480226873,99.575,0.10698627112096874,98.0,0.00015677125457583922,99.99166666666666,0.024901732934017977,99.51666666666667,0.11360913760304683,97.94,3.2324175392280572e-06,100.0,0.024015949471412265,99.55,0.1073796755908057,98.16,3640.479766845703
FashionMNIST,1,./checkpoints_SAP/FashionMNIST_CO/Run1_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.1394004438817501,94.925,0.2064355838696162,92.80833333333334,0.2170923121392727,92.19,0.15361006743709246,94.45,0.22025857190291087,92.34166666666667,0.23300786175727844,91.7,0.08210832061370214,97.11666666666666,0.2139897756576538,92.675,0.2304392577767372,92.64,3644.2963569164276
FashionMNIST,2,./checkpoints_SAP/FashionMNIST_CO/Run2_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.09296469805389643,96.83333333333333,0.19855725729465484,93.375,0.21343288526535034,92.63,0.09732300327221552,96.72291666666666,0.20121147418022156,93.175,0.21632717512249947,92.59,0.07800794886052609,97.11458333333333,0.2292557759086291,92.73333333333333,0.2523947330594063,91.92,3643.231576681137
FashionMNIST,3,./checkpoints_SAP/FashionMNIST_CO/Run3_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.10957817057768504,96.07083333333334,0.19452420842647553,93.19166666666666,0.20854895505905152,92.53,0.10962346921364466,96.05416666666666,0.19515885893503826,93.15833333333333,0.2091195596754551,92.5,0.0635520914842685,97.72916666666667,0.2312228167851766,92.85833333333333,0.23973433518409729,92.59,3648.3760907649994
USPS,1,./checkpoints_SAP/USPS_CO/Run1_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.002500819475988063,99.98285322359396,0.033596850496005214,99.039780521262,0.13947639590770555,96.51220727453911,0.003095260964027371,99.94855967078189,0.0328771050531412,99.17695473251028,0.14227977074686424,96.56203288490283,0.00398509499454195,99.91426611796982,0.03703489779036068,99.17695473251028,0.13286807531825956,96.96063776781266,3636.4848444461823
USPS,2,./checkpoints_SAP/USPS_CO/Run2_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.006924398795222328,99.86282578875172,0.03731406245949782,98.97119341563786,0.16298091089873615,96.46238166417538,0.019064398950498565,99.65706447187928,0.04929878840680312,99.039780521262,0.17350193870211633,96.26307922272048,0.0015179260922139539,99.98285322359396,0.022426819949716185,99.38271604938272,0.12875468665144607,97.11011459890383,3641.8567383289337
USPS,3,./checkpoints_SAP/USPS_CO/Run3_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.0035004003169219456,99.91426611796982,0.024491422663382747,99.24554183813443,0.13557969232326011,96.81116093672148,0.05804760581896792,99.519890260631,0.08444469302524756,98.42249657064473,0.18187707190378186,96.51220727453911,0.0008766496115957509,99.98285322359396,0.025159291340490428,99.38271604938272,0.11741427073322931,97.50871948181366,3639.047246694565
Food101,1,./checkpoints_SAP/Food101_CO/Run1_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.839111811319987,72.65,1.389165997505188,57.666666666666664,1.1705585155487062,62.88,0.8411491096814473,72.61666666666666,1.3912082924842835,57.4,1.173122480392456,62.88,0.08427400901913643,97.48333333333333,1.3768161032994588,65.93333333333334,1.1359443237304687,70.16,3626.7545640468597
Food101,2,./checkpoints_SAP/Food101_CO/Run2_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.6275606927871704,79.15,1.3703766091664633,57.8,1.0793917161941529,64.96,0.6296455201307932,79.2,1.372124719619751,57.86666666666667,1.081561553955078,65.0,0.3984833820660909,87.31666666666666,1.41009588209788,61.4,1.153601429748535,67.28,3626.630265712738
Food101,3,./checkpoints_SAP/Food101_CO/Run3_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.6068741930325826,79.71666666666667,1.150739224910736,60.6,0.9390557880401611,68.2,0.6106192690531412,79.61666666666666,1.158197154521942,60.333333333333336,0.9470935989379883,68.0,0.570867872873942,80.98333333333333,1.2774536918004353,58.733333333333334,1.0805353944778442,65.36,3624.9092943668365
Caltech101,1,./checkpoints_SAP/Caltech101_CO/Run1_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.01439950889376462,99.88474836726854,0.4564625875341443,89.4696387394312,0.4330111770599105,89.81097279852466,0.04844092982282695,99.38532462543219,0.5077463823680599,88.93159108378171,0.4806094297125022,88.88888888888889,0.012286237356923106,99.92316557817902,0.4781918503246703,89.23904688700999,0.43662820252859963,89.58045182111572,3688.164222717285
Caltech101,3,./checkpoints_SAP/Caltech101_CO/Run3_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.010436280158069664,99.8271225509028,0.4474656315467433,89.70023059185242,0.4612741252693398,89.90318118948824,0.05390057653758304,99.36611601997694,0.49820142615010976,89.08531898539584,0.5073048111039299,89.6265560165975,0.008234058872983003,99.92316557817902,0.48744199817268596,88.7009992313605,0.48984995422521566,89.11940986629783,3695.8026950359344
Caltech101,4,./checkpoints_SAP/Caltech101_CO/Run4_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.04195675117765488,99.44295044179792,0.47339601263827674,89.31591083781706,0.47652294768777076,88.61226371599815,0.08248915764869198,99.11640414905878,0.5144383641135958,88.93159108378171,0.5111328516208724,88.38174273858921,0.02962258114803996,99.71187091817134,0.4631180325029081,89.31591083781706,0.44710534005848807,89.71876440756108,3676.7536458969116
EMNIST,1,./checkpoints_SAP/EMNIST_CO/Run1_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.11104361765946333,95.91846955128206,0.15634523649246265,94.47115384615384,0.16196939814835787,94.42788461538461,0.11106905275955796,95.91947115384616,0.15637157996877646,94.46714743589743,0.16199768516235052,94.4326923076923,0.08700970782396886,96.6776842948718,0.14491697244155102,94.89182692307692,0.15150630534698184,94.90865384615384,238.8406481742859
EMNIST,2,./checkpoints_SAP/EMNIST_CO/Run2_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.10108161347512251,96.1738782051282,0.1527365932861964,94.74358974358974,0.15580380715143222,94.63461538461539,0.10124378642306114,96.1688701923077,0.15288797574929702,94.75160256410257,0.15583840754312964,94.6298076923077,0.07755183760220041,96.89603365384616,0.15803313864729343,94.70352564102564,0.16129356694927152,94.5048076923077,570.0768826007843
EMNIST,5,./checkpoints_SAP/EMNIST_CO/Run5_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.09084992629881852,96.37219551282051,0.15521829508436033,94.51522435897436,0.15934205278503494,94.4951923076923,0.09084657278055182,96.37419871794872,0.1552155210612676,94.51522435897436,0.159338258883486,94.4951923076923,0.078015998364068,96.97516025641026,0.15628071694802015,94.69551282051282,0.16054118030059797,94.76442307692308,141.00971102714539
SVHN,1,./checkpoints_SAP/SVHN_CO/Run1_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.1302509495716902,96.44398942069789,0.22737965551722733,93.55675380520101,0.23261900302011249,93.45036877688999,0.13023847908546937,96.44228308164833,0.22736625430421384,93.54992833253702,0.23260731908098348,93.45036877688999,0.13146102605474178,96.23581605665045,0.23452710188402998,93.2564330079858,0.20950181249210859,93.9958512599877,3192.986504793167
SVHN,2,./checkpoints_SAP/SVHN_CO/Run2_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.13297364732089909,96.20510195375822,0.2327577897683971,93.37246604327349,0.20673065411399755,94.0381069452981,0.1329752295141425,96.20168927565908,0.2327602595552618,93.37246604327349,0.20673484286979144,94.0381069452981,0.11664424579116674,96.62315502090266,0.2297335817894263,93.48849907856119,0.20241874075404837,94.20712968653964,898.3344171047211
SVHN,3,./checkpoints_SAP/SVHN_CO/Run3_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.11700526073609345,96.71359099052982,0.21839304729603506,93.98675858303187,0.20652775976122267,94.2839582052858,0.11704269896395916,96.70847197338111,0.2184372632708023,93.98675858303187,0.20657288846368063,94.27627535341118,0.11490819687111957,96.69823393908369,0.232737491090512,93.68643778581666,0.20919282748132084,94.09956976029503,1045.7115437984467
office31,1,./checkpoints_SAP/office31_CO/Run1_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.015100920648808388,99.55629506378258,0.9692369707280563,78.66666666666667,1.0437098040673916,74.60035523978685,0.016172034033890288,99.44536882972822,0.9761257505354782,78.22222222222223,1.0460939576740163,74.06749555950266,0.024207329128559472,99.44536882972822,0.9731571537080325,77.55555555555556,0.9855562010201002,75.8436944937833,3755.385740041733
office31,2,./checkpoints_SAP/office31_CO/Run2_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.011496739904176706,99.94453688297283,0.9942975412474738,72.88888888888889,0.9252725486010048,76.02131438721136,0.011697347210828655,99.88907376594564,0.9904811822043524,72.66666666666667,0.9248232172395154,76.19893428063943,0.027455423545108874,99.55629506378258,0.9862818784183927,75.55555555555556,1.0266519532957468,75.31083481349911,3756.373856782913
office31,3,./checkpoints_SAP/office31_CO/Run3_checkpoint_CMC_Correct_1.pth,SAP,CMC,Correct,t,1,0.0880242906525293,98.61342207432058,1.0235473420884875,73.33333333333333,0.9614932448148303,73.8898756660746,0.09419941798129382,98.50249584026622,1.0412589730156792,73.33333333333333,0.9822192065033989,73.71225577264654,0.04763983034012768,99.16805324459234,1.0148148727416992,75.55555555555556,1.0428657531738281,73.71225577264654,3755.5698680877686
CIFAR10,1,./checkpoints_SAP/CIFAR10_CO/Run1_checkpoint_CMC_Correct_10.pth,SAP,CMC,Correct,t,10,0.3724056595802307,87.4725,0.4847072896003723,83.93,0.5001704458713532,83.81,0.40085624632835387,86.38,0.5121580304861069,82.88,0.5186735020637512,82.73,0.34557155957221986,88.015,0.44901085228919985,84.69,0.4647138383865356,84.11,3635.87114405632
CIFAR10,2,./checkpoints_SAP/CIFAR10_CO/Run2_checkpoint_CMC_Correct_10.pth,SAP,CMC,Correct,t,10,0.35352975153923033,87.7675,0.46884054498672484,84.02,0.46391053552627565,83.97,0.3829915192127228,87.0775,0.4911548705101013,83.5,0.4956577442646027,83.53,0.3422277084350586,88.125,0.4535046661376953,85.09,0.46298100156784056,84.56,3639.8323125839233
CIFAR10,3,./checkpoints_SAP/CIFAR10_CO/Run3_checkpoint_CMC_Correct_10.pth,SAP,CMC,Correct,t,10,0.3658134491920471,87.495,0.4523523458480835,84.61,0.4622781268119812,84.45,0.39321690402030945,86.72,0.5024828565597534,83.06,0.5008184645652771,83.56,0.30733901500701905,89.505,0.4131015111923218,86.16,0.426000447177887,85.46,3636.0228486061096
MNIST,1,./checkpoints_SAP/MNIST_CO/Run1_checkpoint_CMC_Correct_10.pth,SAP,CMC,Correct,t,10,0.026275988759472967,99.19791666666667,0.05054606499771277,98.59166666666667,0.04600572193078697,98.48,0.03006936621107161,99.03125,0.05477386707067489,98.44166666666666,0.04816106090918183,98.46,0.023669248540264864,99.28958333333334,0.05351185946663221,98.41666666666667,0.05166918025501072,98.41,1567.712429523468
MNIST,2,./checkpoints_SAP/MNIST_CO/Run2_checkpoint_CMC_Correct_10.pth,SAP,CMC,Correct,t,10,0.02259232235016922,99.41041666666666,0.07680735075722138,98.10833333333333,0.06866147742532194,98.2,0.03002496976653735,99.1375,0.08647747697432837,97.81666666666666,0.07707147442102433,97.95,0.018887039276460807,99.51458333333333,0.07572039628525574,97.94166666666666,0.06867306432910264,98.22,228.4930911064148
MNIST,3,./checkpoints_SAP/MNIST_CO/Run3_checkpoint_CMC_Correct_10.pth,SAP,CMC,Correct,t,10,0.02018205136929949,99.37083333333334,0.05547365168047448,98.48333333333333,0.04975676261022454,98.65,0.031261184910312295,98.95208333333333,0.06733630470434825,98.125,0.06453747264547273,98.22,0.01897974321184059,99.40833333333333,0.060782773340741794,98.40833333333333,0.0583560945217032,98.33,781.6021311283112
KMNIST,1,./checkpoints_SAP/KMNIST_CO/Run1_checkpoint_CMC_Correct_10.pth,SAP,CMC,Correct,t,10,0.0007435461323717997,99.98125,0.03148156739282422,99.35,0.12632308083964744,97.43,0.026931475770349305,98.96666666666667,0.05903249538441499,98.25,0.1421352249622345,96.78,0.0015521619270706046,99.94583333333334,0.033687480502257436,99.29166666666667,0.11763003209233285,97.25,3635.0375316143036
KMNIST,2,./checkpoints_SAP/KMNIST_CO/Run2_checkpoint_CMC_Correct_10.pth,SAP,CMC,Correct,t,10,0.0027967655156874876,99.91458333333334,0.028386523904123655,99.33333333333333,0.10547360893152655,97.71,0.019607730631561328,99.325,0.05073905530308063,98.575,0.17319547876119615,95.94,1.4996486590992693e-05,100.0,0.018816485217174585,99.53333333333333,0.10177977920924314,98.18,3637.5730872154236
